COM,Nom Commune,P20_SCOL1517,P20_SCOL1824,ETTEF2021,P20_SCOL2529,P20_NSCOL15P_CAPBEP,P20_NSCOL15P_BAC,P20_NSCOL15P_SUP2,P20_NSCOL15P_SUP34,P20_NSCOL15P_SUP5,ETTEF5021,ETTEF1021,ETTEF121,ETTEF021,P20_POP1564,P20_ACT1564,P20_ACTOCC1564,P20_CHOMEUR1564,P20_CHOM_DIPLMIN,P20_CHOM_SUP34,P20_CHOM_SUP5,P20_ACT_DIPLMIN,P20_ACT_SUP34,P20_ACT_SUP5,P20_INACT1564,P20_ETUD1564,P20_RETR1564,P20_AINACT1564,C20_ACT1564_CS2,C20_ACT1564_CS3,C20_ACT1564_CS4,MED20,NBPERSMENFISC20,NTLBIN
64014,Ainhoa,25,12,0,0,177,103,48,37,27,0,1,26,7,409.355383671791,323.746758104243,295.630228966697,28.1165291375461,3.98859731693471,0.0,0.0,21.044972547263,24.7979789606919,14.9285929062183,85.6086255675486,31.3620422088801,31.2917688175738,22.9548145410947,25.0046677252928,9.97205028134593,89.2317892147838,21540,582,0
64015,Al├ºay-Al├ºabehety-Sunharette,9,0,0,0,51,21,23,16,5,0,0,4,2,110.0,93.0,90.0,3.0,0.0,0.0,0.0,3.0,13.0,5.0,17.0,9.0,7.0,1.0,10.0,10.0,35.0,21850,195,0
64016,Aldudes,12,6,2,1,85,51,30,12,11,0,1,16,0,205.584850944287,166.031048334712,160.087217573793,5.9438307609183,0.0,1.00479816042654,0.0,8.90192706969962,11.01040874073,9.93375318193271,39.553802609575,13.5995740765254,14.9866113387222,10.9676171943273,9.90876904386864,0.0,24.8343755628556,17870,307,0
64017,Alos-Sibas-Abense,8,17,1,0,76,44,36,29,30,0,1,13,0,206.455356682792,166.974471493329,147.840347541501,19.1341239518274,0.0,5.17720429991033,5.51764376882904,2.03683777307226,20.6540918799507,20.3501252326682,39.480885189463,15.4074322485394,15.0416325077758,9.0318204331479,10.4729249022831,0.0,32.3185850892962,24800,273,0
64018,Amendeuix-Oneix,20,5,2,0,92,56,48,35,39,0,5,15,3,252.699358048596,192.740033717397,185.583228092595,7.15680562480189,0.0,0.0,0.0,7.13542746522581,26.2896164194777,21.4377459920728,59.9593243311986,21.0791660306002,26.7130833342188,12.1670749663797,15.2214505039988,30.6024072761178,40.6438852940923,23350,454,0
64019,Amorots-Succos,13,3,0,0,55,34,19,12,6,0,1,3,0,129.218340611354,105.816593886463,104.799126637555,1.0174672489083,0.0,1.0174672489083,0.0,4.06986899563319,12.2096069868996,4.06986899563319,23.4017467248908,11.1921397379913,6.10480349344978,6.10480349344978,5.08733624454148,0.0,25.4366812227074,19670,219,0
64021,Andoins,31,12,0,0,151,81,92,43,66,0,0,16,1,404.0,322.0,298.0,24.0,3.0,1.0,5.0,13.0,35.0,59.0,82.0,38.0,24.0,20.0,20.0,70.0,90.0,25620,696,0
64022,Andrein,5,1,0,0,26,22,19,10,9,0,0,2,0,85.0,69.0,62.0,7.0,1.0,0.0,1.0,3.0,6.0,3.0,16.0,6.0,6.0,4.0,10.0,5.0,5.0,19220,118,0
64023,Anga├»s,52,18,0,0,190,111,122,68,73,0,0,12,2,543.970561753174,412.165277180898,396.5935681336,15.5717090472977,0.0,1.00933618934722,1.05163091704455,11.1500958670036,52.0035657820395,57.6972282375273,131.805284572277,64.8531954507511,41.6933030626222,25.2587860589033,45.8685910800323,75.8026603910736,121.416183182039,25720,950,0
64024,Anglet,1280,1511,102,142,7194,5731,4680,4229,4231,51,191,1455,147,23819.2577277089,17721.4238226114,15519.2107210953,2202.21310151605,176.48223255125,277.415590174369,213.079540418109,779.024457171151,2851.98783045027,3114.80425824451,6097.83390509748,2452.08725108006,1859.20749216605,1786.53916185138,1500.7748693885,3134.38121368525,5129.44370312606,24150,41145,1
64025,Angous,7,0,0,0,21,18,14,5,1,0,0,3,0,56.0,45.0,40.0,5.0,0.0,0.0,0.0,2.0,5.0,0.0,11.0,5.0,3.0,3.0,10.0,5.0,10.0,s,s,0
64026,Anhaux,11,3,0,0,91,36,46,31,14,0,0,6,1,222.952162478949,172.095353668068,165.420589354426,6.67476431364191,0.897826282650409,1.94059018715699,0.0,7.77782167124238,26.6465059873859,11.7644005460328,50.8568088108808,11.4060364150158,27.5838960805854,11.8668763152796,9.21564145276715,4.97644089626985,49.3696463945079,21140,400,0
64027,Anos,11,5,0,0,48,22,22,15,8,0,0,3,0,129.256751435426,97.9270188676536,90.0945857257104,7.83243314194317,1.95810828548579,0.0,0.979054142742896,4.89527071371448,13.7067579984005,8.81148728468606,31.3297325677727,14.6858121411434,12.7277038556576,3.91621657097158,9.79054142742896,24.4763535685724,44.0574364234303,24940,198,0
64028,Anoye,6,2,0,0,39,16,10,9,11,0,0,3,0,82.6187050359712,66.4748201438849,60.7769784172662,5.69784172661871,0.0,0.949640287769784,0.0,3.79856115107914,6.64748201438849,7.59712230215827,16.1438848920863,6.64748201438849,5.69784172661871,3.79856115107914,0.0,4.74820143884892,18.9928057553957,23830,157,0
64029,Aramits,17,3,2,0,172,81,49,37,25,0,1,21,3,363.156546010512,284.339319504546,258.656579247983,25.6827402565635,4.88491368857917,2.04872262051001,2.98533174257806,19.7723251510734,25.7551513856695,20.8701906005035,78.8172265059655,18.4238646149179,49.3911792169998,11.0021826740478,39.9709770032299,10.1146083511708,59.7002170981598,20970,580,0
64031,Arancou,11,1,0,0,33,22,22,9,9,0,0,3,0,99.6896551724138,76.2931034482759,68.1551724137931,8.13793103448276,0.0,3.05172413793103,0.0,6.10344827586207,9.1551724137931,6.10344827586207,23.3965517241379,11.1896551724138,3.05172413793103,9.1551724137931,5.08620689655172,15.2586206896552,25.4310344827586,21200,144,0
64032,Araujuzon,6,2,0,0,44,28,13,8,6,0,0,5,0,104.59793814433,79.8247422680412,62.3917525773196,17.4329896907216,1.83505154639175,0.0,0.0,6.42268041237113,3.6701030927835,3.6701030927835,24.7731958762887,8.25773195876289,7.34020618556701,9.17525773195876,4.58762886597938,0.0,13.7628865979381,20460,190,0
64033,Araux,7,2,0,0,33,19,9,7,12,0,0,3,1,85.3582089552239,65.5074626865672,53.5970149253731,11.910447761194,3.97014925373134,1.98507462686567,0.0,7.94029850746269,6.94776119402985,6.94776119402985,19.8507462686567,8.93283582089552,6.94776119402985,3.97014925373134,4.96268656716418,0.0,9.92537313432836,20940,120,0
64034,Arberats-Sillegue,13,8,1,0,74,46,45,21,18,1,0,11,1,208.0,159.0,149.0,10.0,0.0,2.0,1.0,9.0,16.0,13.0,49.0,17.0,23.0,9.0,15.0,20.0,60.0,24450,288,0
64035,Arbonne,76,56,1,3,452,283,244,222,248,3,9,62,8,1378.96805496151,1106.19413837648,1009.37300747134,96.8211309051439,8.98080560859177,16.0334744471,16.722273353047,102.049373716202,149.564475851675,171.773351698024,272.773916585027,109.495772955417,83.9713035834912,79.3068400461186,159.729286867989,233.275533068,229.921005106452,26350,2256,0
64036,Arbouet-Sussaute,12,5,0,0,77,44,27,16,13,0,0,7,1,179.0,132.0,126.0,6.0,1.0,0.0,0.0,2.0,10.0,10.0,47.0,15.0,21.0,11.0,0.0,5.0,35.0,20710,296,0
64037,Arbus,55,31,0,0,276,172,148,97,80,0,0,18,1,808.559609040206,631.330623717772,587.749355811889,43.581267905883,1.07389006027436,3.09784248677986,1.07389006027436,19.8535318652271,77.297320289623,71.5508711472917,177.228985322433,78.1720086167087,66.5290212646994,32.5279554410252,20.3999682024286,90.0608942020005,145.316827261754,24840,1265,0
64038,Arcangues,115,74,5,6,636,479,321,332,431,3,8,70,13,1928.66596875015,1519.53112091387,1415.57614065901,103.954980254859,5.52939190787821,8.34386173062033,21.2911018185423,44.151800106152,223.284490519772,311.243885377785,409.134847836284,163.912507041097,126.202368982163,119.019971813024,227.641113806061,242.929701604752,407.055658697037,26110,3413,0
64039,Aren,11,6,0,0,52,40,29,14,12,0,0,7,2,152.400936954727,116.54650719062,105.588970874064,10.9575363165559,0.997328144518516,1.98884547588014,0.0,4.97938038168997,13.9509787634905,11.9664924570222,35.8544297641062,13.9611445047892,9.94423373048771,11.9490515288293,14.9526533536109,9.95875441229293,39.8931682089073,21510,228,0
64040,Arette,42,10,1,1,282,156,77,61,41,1,2,44,11,624.114933187394,490.764080828887,452.91589807204,37.8481827568472,5.95610082273287,1.96709925200116,0.0,35.9527440966294,42.8405955441805,29.9167388203898,133.350852358507,44.393342159237,57.1837976644467,31.7737125348233,54.7438488599044,14.8126525568877,119.885956668833,20480,982,1
64041,Aressy,25,17,0,0,173,141,77,48,73,2,3,18,0,478.600366798424,399.379635008918,381.59768507209,17.7819499368286,0.0,0.0,1.03116695879764,16.655803160049,42.6035066880166,68.6988527578843,79.2207317895053,33.1654509799551,30.5134910543765,15.5417897551737,36.3530827424188,78.2835887881596,145.938407748001,25190,850,0
64042,Argagnon,25,14,0,3,191,117,70,33,39,0,1,11,2,442.850035836878,336.180452497234,296.990092899211,39.1903595980231,5.6438106158694,1.8788106177441,5.05898350596174,16.6002944142461,26.5605673872685,32.4082581949624,106.669583339644,31.5117050385617,31.2845866616106,43.8732916394711,14.9632931505533,8.95015352821755,80.3747531088409,23390,669,0
64043,Argelos,14,8,0,1,64,42,27,22,17,0,0,3,1,185.588632746909,144.618437933652,130.983353193037,13.6350847406153,1.03234263646262,1.05747682880412,3.12216210172937,7.32678407507175,19.9799402263703,15.787660431969,40.9701948132564,21.152458154145,12.4133951723564,7.404341486755,5.16171318231312,21.213514823106,31.4112520460036,24590,267,0
64044,Arget,4,6,0,0,21,10,11,2,1,0,0,1,0,47.6025641025641,34.4358974358974,29.3717948717949,5.06410256410256,0.0,1.01282051282051,0.0,1.01282051282051,1.01282051282051,1.01282051282051,13.1666666666667,9.11538461538461,1.01282051282051,3.03846153846154,0.0,0.0,5.06410256410256,s,s,0
64045,Arhansus,7,2,0,1,13,7,10,3,0,0,0,2,1,44.1791044776119,35.3432835820896,33.134328358209,2.2089552238806,1.1044776119403,0.0,0.0,1.1044776119403,2.2089552238806,0.0,8.83582089552239,7.73134328358209,1.1044776119403,0.0,0.0,0.0,5.52238805970149,s,s,0
64046,Armendarits,19,12,0,0,78,57,43,16,19,0,0,9,2,242.516372228632,189.49546805427,176.142081417398,13.3533866368718,0.0,0.0,0.0,8.54766527207688,13.6743311644028,13.4790232136701,53.0209041743617,24.9187336462261,16.5279996481106,11.574170880025,20.1238262117183,18.5466286688522,19.8584705353698,19080,376,0
64047,Arneguy,11,2,0,1,72,47,7,7,2,0,0,7,1,149.233142175196,125.620524299318,119.053344617258,6.56717968205931,0.0,0.927943646327653,0.0,10.0816152576421,8.1168118935666,2.0588018639917,23.6126178758786,10.6685031041057,10.0970522167946,2.84706255497835,0.0,0.0,9.29960563725298,18190,236,0
64048,Arnos,3,1,0,0,29,28,5,3,7,0,0,3,0,76.260162601626,63.1869918699187,53.3821138211382,9.80487804878049,0.0,0.0,2.17886178861789,3.26829268292683,2.17886178861789,7.6260162601626,13.0731707317073,4.35772357723577,3.26829268292683,5.44715447154471,0.0,0.0,27.2357723577236,20730,123,0
64049,Aroue-Ithorots-Olha├»by,11,3,0,0,57,28,23,10,6,0,0,1,1,132.792990961804,96.9191727597906,90.9179995293408,6.00117323044978,1.00289169674504,0.0,0.0,8.01500384209729,6.00152059355792,2.9562648470118,35.8738182020132,11.9250992339776,15.055695554926,8.89302341310955,5.01445848372522,4.8136731721119,24.9701269794962,19180,230,0
64050,Arrast-Larrebieu,2,1,0,0,27,11,5,6,5,0,0,1,0,52.4409921755618,40.5601234905516,39.570852185904,0.989271304647601,0.0,0.0,0.0,0.0,3.9570852185904,2.9678139139428,11.8808686850102,1.9785426092952,6.93451216177215,2.9678139139428,0.0,0.0,4.94635652323801,s,s,0
64051,Arraute-Charritte,18,4,1,0,101,58,29,28,20,0,1,4,1,253.0,196.0,179.0,17.0,1.0,2.0,2.0,9.0,21.0,16.0,57.0,19.0,18.0,20.0,0.0,15.0,40.0,19860,388,0
64052,Arricau-Bordes,3,1,0,0,24,14,15,7,5,0,0,2,0,56.047619047619,39.7428571428571,37.7047619047619,2.03809523809524,0.0,1.01904761904762,1.01904761904762,2.03809523809524,6.11428571428571,2.03809523809524,16.3047619047619,2.03809523809524,6.11428571428571,8.15238095238095,10.1904761904762,0.0,10.1904761904762,19700,100,0
64053,Arrien,6,3,0,0,39,23,24,15,14,0,0,2,0,110.0,86.0,80.0,6.0,0.0,1.0,0.0,2.0,12.0,11.0,24.0,7.0,11.0,6.0,5.0,10.0,25.0,24420,195,0
64054,Arros-de-Nay,33,15,1,2,201,99,71,65,68,0,1,9,2,445.722505868592,337.198200917128,313.91792612841,23.2802747887185,0.957015676408431,0.927851292858065,1.82742696636142,15.4691307678753,50.903521956625,55.8478390249109,108.524304951463,43.61513283669,34.2602208769229,30.6489512378504,52.1063449638505,71.3570439771119,75.4435819547959,22950,804,0
64056,Arroses,6,4,0,0,38,21,12,7,4,0,0,9,3,77.1176470588235,60.8823529411765,57.8382352941176,3.04411764705882,1.01470588235294,0.0,0.0,2.02941176470588,5.07352941176471,3.04411764705882,16.2352941176471,10.1470588235294,3.04411764705882,3.04411764705882,0.0,5.07352941176471,10.1470588235294,21190,147,0
64057,Arthez-de-Bearn,76,34,3,0,471,279,175,114,71,1,5,48,5,1112.9007038196,847.838144564234,768.108121164096,79.7300234001383,11.028244509614,8.96381773313169,2.98742449416091,37.8740845838099,98.4018323036836,52.8101346089065,265.062559255369,89.0449170732252,91.8661093565157,84.1515328256282,19.9979515253162,49.7220860232803,248.378278691631,23420,1811,0
64058,Arthez-d'Asson,4,3,0,1,166,53,41,29,17,0,1,12,1,266.68540209154,215.423379044296,194.797901940711,20.6254771035851,1.01079151514885,4.94064739239328,0.0,6.91828802223288,21.638735671482,14.5046174573468,51.2620230472439,4.40814734283077,30.1105814419443,16.7432942624688,35.1112480145583,18.831208317349,51.0575712818274,21460,479,0
64059,Artigueloutan,46,31,0,1,197,138,128,96,107,0,0,17,2,659.0,502.0,459.0,43.0,4.0,6.0,7.0,19.0,82.0,94.0,157.0,71.0,60.0,26.0,15.0,95.0,215.0,26510,1127,0
64060,Artiguelouve,95,66,1,2,399,273,224,134,176,0,3,25,2,1282.75012053101,970.660924787871,888.224915186872,82.4360096009987,3.58524064464071,8.45192437292378,1.27945706620499,40.514050153188,107.16568028223,133.981519705775,312.089195743136,134.103656450334,103.202604481319,74.7829348114841,43.2580755286824,181.916278355242,322.149794261377,25300,1973,0
64061,Artix,128,69,22,10,843,529,290,187,119,5,19,102,8,1983.30374531353,1555.80838994842,1413.29965818862,142.5087317598,12.2238299548584,3.97607533824411,4.89996980996899,104.873453927011,153.2591029322,97.3440783936941,427.495355365112,162.665288829712,123.589157912121,141.240908623279,128.763485311998,154.075601084216,378.901721012055,22340,3319,1
64062,Arudy,66,49,5,2,628,311,179,95,92,3,4,67,6,1279.88063015076,993.151351083112,860.026289145935,133.125061937177,17.1474745614589,0.976592795163191,3.04299687307789,77.6863249327892,80.6238877252978,63.4979725029094,286.729279067646,91.9743190771965,107.772013474909,86.9829465155412,60.3407923418139,80.1767863681906,281.810917477433,21510,2215,1
64063,Arzacq-Arraziguet,40,20,5,1,262,160,94,47,48,2,9,59,3,603.168458322475,464.861530453844,404.045403058894,60.8161273949502,7.94396622835697,0.990768488073329,0.996661470825646,19.9160405616581,36.9779881032708,37.9036158342797,138.306927868631,49.4464671176499,45.1346994422976,43.7257613086837,15.0100797170851,39.8683845739988,84.5420571199215,20680,908,0
64064,Asasp-Arros,16,6,0,0,149,77,33,10,5,0,1,10,1,264.055638223502,188.271245677978,162.571389610992,25.6998560669855,0.950786078365978,0.0,0.0,6.94855932172787,5.72137385978107,2.93339808562602,75.7843925455247,17.2621632187698,34.9348100934455,23.5874192333094,13.238487576503,5.13136732849501,22.7741106761381,20780,497,0
64065,Ascain,155,110,2,8,1026,660,428,308,298,4,13,129,19,2568.10347083566,1946.14700966657,1739.094144421,207.052865245564,9.76091727127515,15.4580050788568,14.5190907376449,99.6282913440961,201.213697920877,181.669773065929,621.956461169095,208.454327100707,216.714719402746,196.787414665642,285.706687925308,234.649894574103,484.429240655989,23250,4591,1
64066,Ascarat,8,9,1,1,79,55,39,28,15,0,2,19,5,199.53701154794,165.83084661208,156.915719848216,8.91512676386397,1.01808958022444,0.993077345730291,0.993077345730291,2.95604819358074,21.5633814591625,12.698248970646,33.70616493586,12.2654908688341,10.8756698217494,10.5650042452766,29.5513399813873,19.6326318442868,24.0979984808825,20580,329,0
64067,Assat,97,53,5,1,399,244,225,166,163,0,4,54,4,1240.34943509236,999.929252367327,943.93107320009,55.9981791672375,1.08202687875696,4.38710224628638,4.38749892006584,56.8873276786872,136.675221221745,150.464439705254,240.420182725034,128.973687293516,60.9768475715692,50.4696478599483,82.1888896289718,158.45125882039,344.172565285114,24740,2037,0
64068,Asson,85,27,1,1,474,241,222,135,122,0,3,38,5,1202.16896837771,942.648438948599,882.906509047768,59.7419299008313,7.92170917059712,3.00193537073672,5.00674614583845,44.9352491817324,93.406015554431,107.612969699289,259.520529429113,99.9536502442408,97.5860425501023,61.9808366347695,69.5788632041086,94.9531047005273,294.216332529279,22920,2042,0
64069,Aste-Beon,10,5,0,0,81,40,18,19,6,0,0,7,1,157.015637361087,116.372693361613,110.305796214418,6.06689714719487,0.0,0.959037198288293,0.0,1.01080333093731,15.7110590066662,5.08093830179657,40.6429439994749,12.6234269850053,18.1441087973618,9.87540821710774,5.05401665468655,5.05401665468655,20.0953363257615,21250,245,0
64070,Astis,9,9,0,1,75,57,31,17,12,0,0,6,1,197.183375051545,158.663457497673,145.820749828586,12.8427076690873,1.8355154408187,2.7518621296814,0.0,6.42058539332966,15.5914926641583,10.0887942118738,38.5199175538713,15.5948259457231,11.9207192919779,11.0043723161702,9.16860094340044,4.58558210333816,45.8545442410713,23990,313,0
64071,Athos-Aspis,8,0,0,0,58,36,16,8,11,0,0,4,0,109.478672985782,86.5876777251185,83.6018957345972,2.98578199052133,0.0,0.0,0.0,2.98578199052133,5.97156398104265,7.96208530805687,22.8909952606635,7.96208530805687,8.95734597156398,5.97156398104265,4.97630331753555,4.97630331753555,14.9289099526066,21780,220,0
64072,Aubertin,26,8,0,1,155,86,67,57,52,0,0,7,2,352.67695190569,271.91034713333,246.047385870884,25.8629612624453,0.996046996839693,2.97907864538365,3.00659928118218,9.97036441838185,40.7493768605593,36.8292107742355,80.7666047723602,32.616795420258,32.1574351815315,15.9923741705707,14.8970574435685,29.9736975384391,114.054010677692,25700,665,0
64073,Aubin,13,6,0,0,71,54,26,18,9,0,0,9,0,162.601511496401,119.99033665819,111.863514948191,8.12682170999914,0.0,1.00592412206991,1.01471531565346,4.0678061160668,12.1773527644549,7.11210639434568,42.6111748382112,18.3805468229695,17.127159820242,7.10346819499971,25.635089504227,0.0,40.6776770109945,22500,255,0
64074,Aubous,1,0,0,0,10,11,6,1,2,0,0,1,0,16.6222222222222,11.7333333333333,7.82222222222222,3.91111111111111,0.977777777777778,0.0,0.0,2.93333333333333,0.977777777777778,0.977777777777778,4.88888888888889,0.977777777777778,1.95555555555556,1.95555555555556,0.0,0.0,4.88888888888889,s,s,0
64075,Audaux,2,2,0,0,37,27,18,13,7,0,2,7,0,95.5792682926829,75.4573170731707,69.4207317073171,6.03658536585366,0.0,0.0,0.0,0.0,11.0670731707317,6.03658536585366,20.1219512195122,5.03048780487805,12.0731707317073,3.01829268292683,5.03048780487805,0.0,25.1524390243902,20330,176,0
64077,Auga,6,3,0,0,36,34,19,14,5,0,0,2,0,106.820809248555,87.4913294797688,83.4219653179191,4.06936416184971,1.01734104046243,0.0,1.01734104046243,3.05202312138728,11.1907514450867,4.06936416184971,19.3294797687861,8.13872832369942,10.1734104046243,1.01734104046243,0.0,5.08670520231214,30.5202312138728,22870,170,0
64078,Auriac,10,2,2,0,74,20,23,20,5,0,0,10,1,139.524528487654,106.294991118617,94.6646906996822,11.6303004189345,1.13140006678242,0.0,0.0,4.08977464995755,16.8629254924487,3.97806059372366,33.2295373690372,12.0861788280829,11.4399742285015,9.70338431245277,19.491746011682,13.4258348520603,23.6778479963628,22240,244,0
64079,Aurions-Idernes,4,0,0,0,27,18,10,2,4,0,0,6,3,58.2692307692308,49.5288461538462,45.6442307692308,3.88461538461538,0.0,0.0,0.971153846153846,0.0,1.94230769230769,3.88461538461538,8.74038461538461,2.91346153846154,2.91346153846154,2.91346153846154,0.0,0.0,9.71153846153846,s,s,0
64080,Aussevielle,49,45,0,0,199,126,83,45,44,0,0,7,0,569.674446990698,409.018989775832,381.75750375011,27.2614860257222,2.10244417114931,0.660817650316852,4.09094651380857,18.8526729889169,37.0706505048381,38.1885023975879,160.655457214866,84.2772096868621,46.3739291041477,30.0043184238558,20.4510989489395,56.1546981898437,136.165452955056,24460,856,0
64081,Aussurucq,2,2,0,0,54,34,25,15,10,0,0,3,1,128.399044527919,107.505591804154,103.551209316617,3.95438248753756,0.0,0.0,1.01608258460755,2.15545378441807,9.17318884866444,9.34518931854012,20.8934527237649,1.27761931030347,14.3987911109104,5.21704230255105,5.08041292303773,24.5549656725051,33.0230473187357,20690,222,0
64082,Auterrive,2,0,0,0,44,18,13,10,7,0,0,2,0,69.020979020979,55.2167832167832,52.2587412587413,2.95804195804196,0.0,0.0,0.0,0.986013986013986,7.88811188811189,3.94405594405594,13.8041958041958,0.986013986013986,9.86013986013986,2.95804195804196,4.93006993006993,0.0,19.7202797202797,21160,127,0
64083,Autevielle-Saint-Martin-Bideren,3,4,0,0,69,22,11,14,3,0,0,4,0,114.717073170732,88.2439024390244,77.4585365853658,10.7853658536585,0.980487804878049,0.980487804878049,1.9609756097561,6.86341463414634,8.82439024390244,3.9219512195122,26.4731707317073,5.88292682926829,12.7463414634146,7.84390243902439,14.7073170731707,9.80487804878049,4.90243902439024,19830,201,0
64084,Aydie,2,5,0,0,35,15,23,10,6,0,1,4,1,91.65,68.4857142857143,61.4357142857143,7.05,0.0,0.0,0.0,3.02142857142857,8.05714285714286,3.02142857142857,23.1642857142857,5.03571428571429,12.0857142857143,6.04285714285714,5.03571428571429,5.03571428571429,15.1071428571429,21010,130,0
64085,Aydius,4,1,0,0,15,24,11,11,5,0,0,6,0,62.0,44.0,42.0,2.0,0.0,0.0,0.0,1.0,7.0,3.0,18.0,4.0,9.0,5.0,0.0,0.0,10.0,21210,107,0
