COM,Nom Commune,NTLBIN,P20_SCOL1824,P20_SCOL2529,P20_NSCOL15P_SUP2,ETTEF5021,ETTEF1021,ETTEF021,P20_POP1564,P20_CHOM_DIPLMIN,P20_CHOM_SUP5,P20_ETUD1564,P20_RETR1564,C20_ACT1564_CS4
86124,Lavoux,0,41,0,144,0,1,1,723.725736357336,0.976916543557668,0.976916543557668,68.654916293142,52.8122486085683,212.241888570651
86125,Leigne-les-Bois,0,11,2,40,0,0,2,375.860763123596,6.03240655878953,1.00284783446656,32.08683730693,34.2435367991497,50.2738590022364
86126,Leignes-sur-Fontaine,0,10,2,53,0,0,3,374.757616657431,7.04584752107217,1.00469277547228,25.0502250029199,23.1598526096953,55.2454507442007
86127,Leigne-sur-Usseau,0,6,0,33,0,0,1,295.759120062799,3.97979825482683,1.07855052711898,10.6468831629707,23.9274191374851,29.4025168151611
86128,Lenclo├«tre,0,41,3,179,0,5,3,1361.62185967931,12.9845710869557,1.04549575187649,119.111245897272,127.326750928826,220.276246278675
86129,Lesigny,1,13,1,39,0,0,3,306.0,3.0,1.0,24.0,41.0,30.0
86130,Leugny,0,5,2,26,0,1,0,228.229634555449,0.951791855888138,1.00957515897946,16.560688217983,23.2849755634229,29.278302660534
86131,Lhommaize,0,17,0,84,0,1,3,553.618998361247,5.04101070054048,0.0,42.7205402606291,39.08042589925,101.200344638017
86132,Liglet,0,2,0,25,0,0,2,159.863840155909,2.86340578542458,0.975800545697581,5.60091838500638,30.2379027922926,29.9467037431403
86133,Liguge,1,96,5,346,4,7,2,1899.55044417741,8.04897629377762,9.06268899235409,198.378479208852,154.800572177083,447.795052572545
86134,Linazay,0,6,0,14,0,0,1,135.0,0.0,0.0,9.0,10.0,20.0
86135,Liniers,0,19,0,76,0,0,0,368.436462456555,0.0,1.96933825051477,34.2060792003045,20.8565430828473,69.0085339473005
86136,Lizant,0,4,0,24,1,1,2,214.497901245954,1.99402805188301,1.91993214083388,14.7055629446742,34.6669508806463,24.9253506485376
86137,Loudun,1,136,11,381,13,34,19,3744.54839506548,110.316665498795,12.7683663829936,260.499846297049,387.724834298225,550.586469355354
86138,Luchapt,0,1,0,15,0,0,2,119.0,1.0,0.0,4.0,21.0,15.0
86139,Lusignan,1,56,8,184,3,10,8,1425.46633262444,11.1308238859041,6.08040542555711,118.405100958188,113.734316306884,245.431879727637
86140,Lussac-les-Chateaux,0,39,0,161,1,17,6,1183.0,23.0,0.0,82.0,128.0,215.0
86141,Magne,0,10,1,70,0,0,1,419.735550831987,0.988880763865707,0.993025536963677,34.7523554617346,28.0220341984439,84.6783206743797
86142,Maille,0,10,0,37,0,0,1,397.994223468463,1.96399372506745,0.0,30.7975350917564,19.1112925316849,54.7479974880696
86143,Maire,0,1,1,14,0,0,0,109.0,3.0,0.0,4.0,10.0,5.0
86144,Maisonneuve,0,2,0,23,0,1,2,193.0,5.0,0.0,9.0,17.0,20.0
86145,Mar├ºay,0,19,1,135,0,1,3,732.110636838081,3.45942564147079,0.0,61.7549164439252,24.6578664224203,161.221485958077
86147,Marigny-Chemereau,0,20,0,39,0,0,1,384.821690964642,1.03201626633229,1.00099924427059,41.5216038524248,19.6426624258019,80.0974538296753
86148,Marnay,0,20,2,69,0,0,2,473.557974930143,2.03184157516518,0.0,46.7976847225977,30.7004584444781,95.8212149576345
86149,Martaize,0,4,0,18,0,0,1,214.174527502359,4.50755294467003,1.0762951788506,11.3715210569183,21.3165751435528,16.1846538355112
86150,Massognes,0,3,1,25,0,0,1,148.814383073085,1.01851124940748,0.894864378785916,8.41572044184348,7.13518655169058,14.2657096212291
86151,Maulay,0,3,0,9,0,0,2,102.065934065934,3.78021978021978,0.945054945054945,8.50549450549451,5.67032967032967,9.45054945054945
86152,Mauprevoir,0,9,0,39,0,0,5,297.769859649317,0.0,0.0,20.4569371334942,35.2313571263565,48.2859574780307
86153,Mazerolles,0,12,0,65,0,4,0,531.521056367245,6.05960995689553,3.03512396799436,39.7522891808159,49.015309225037,101.395682909158
86154,Mazeuil,0,3,2,24,0,0,0,157.666237473556,0.0,0.0,9.45731018245507,15.2549809597103,10.5156120220411
86156,Messeme,0,1,0,24,0,0,0,143.0,3.0,1.0,9.0,9.0,25.0
86157,Mignaloux-Beauvoir,0,366,57,480,6,17,6,3211.30699937702,9.94300493147865,18.0062444295791,487.909274522894,251.272451003998,828.149204305306
86158,Migne-Auxances,0,195,19,612,18,16,12,3770.72895725322,28.0542446137745,16.1882394215389,371.241265951311,290.205950105329,818.610248087339
86159,Millac,0,10,0,29,0,3,2,302.280286574091,3.75939164807456,0.0,23.7103407948618,38.7787351149916,45.2052746641329
86160,Mirebeau,0,38,0,110,3,8,10,1232.0,21.0,4.0,96.0,104.0,185.0
86161,Moncontour,0,15,0,53,0,2,8,546.911995756098,13.101851283544,3.02849864062502,31.1345843829214,52.5049260517861,50.352920602404
86162,Mondion,0,1,0,7,0,1,2,66.5660377358491,1.05660377358491,0.0,5.28301886792453,4.22641509433962,5.28301886792453
86163,Montamise,0,129,8,403,0,8,6,2230.75524666045,7.09140838657602,12.0941167750559,261.127707748083,171.788316181042,485.863329854172
86164,Monthoiron,0,5,1,56,0,0,1,400.0,7.0,3.0,29.0,46.0,70.0
86165,Montmorillon,1,182,13,357,15,28,18,3218.43437043357,61.5588874638787,14.032582618424,260.96479712228,404.754612672429,435.277394402615
86167,Monts-sur-Guesnes,0,13,2,42,2,3,1,457.0,8.0,0.0,51.0,39.0,55.0
86169,Morton,0,3,1,29,2,2,1,208.360143265985,4.11222468929882,0.0,16.5485377259475,13.3761204933081,25.8311562286252
86170,Moulismes,0,4,1,17,0,0,3,227.106047723256,5.83130844436442,0.0,15.5914446833629,24.4067203525813,34.9956824878221
86171,Moussac,0,1,1,28,0,0,0,262.349315203792,1.88849864798133,0.998862104215863,14.596374939278,42.1049262836772,9.89559983415511
86172,Mouterre-sur-Blourde,0,2,0,5,0,0,0,68.5384603481024,0.0,0.0,6.66346142273218,1.90384612078062,0.0
86173,Mouterre-Silly,0,4,0,37,0,2,3,408.221716210854,4.04501084933934,0.0,34.3500187774516,47.3566864024816,49.7956085552538
86174,Naintre,0,132,14,469,3,12,9,3540.16264314601,64.2466401013745,12.9761854260406,303.754391311588,320.621420982082,622.01113978575
86175,Nalliers,0,4,0,19,0,0,1,172.0,6.0,0.0,12.0,25.0,10.0
86176,Nerignac,0,1,0,6,0,0,0,70.0,0.0,1.0,4.0,6.0,10.0
86177,Neuville-de-Poitou,0,116,12,513,11,19,12,3141.29938789123,36.3705736415901,10.1223944487899,258.449517043966,215.10404779321,592.428547627494
86178,Nieuil-l'Espoir,0,85,3,269,1,3,6,1700.10323575847,7.16007538667066,1.02327240108185,187.850681513102,124.990101383093,424.110841843516
86180,Nouaille-Maupertuis,0,84,1,351,0,2,8,1730.0,6.0,8.0,186.0,174.0,505.0
86181,Nueil-sous-Faye,0,2,0,12,0,0,1,106.911754334364,0.0,0.0,4.17890986133306,6.48843290841898,5.12645419314
86182,Orches,0,3,0,29,0,0,0,229.0,1.0,0.0,13.0,13.0,55.0
86183,Les Ormes,0,25,1,118,0,6,2,969.85122391541,14.8691635522299,3.99320092862489,66.8228850139955,69.020636439838,163.678200127811
86184,Ouzilly,0,15,1,76,0,1,3,606.0,6.0,2.0,44.0,35.0,105.0
86186,Oyre,0,19,0,88,0,1,4,565.070235601493,4.00366426175848,1.97989824189926,45.5434878741301,65.7366199171566,74.2543500810997
86187,Paizay-le-Sec,0,6,0,37,0,0,1,308.98492749724,3.02227485933633,4.01724639970474,22.3622441880962,14.8484829449958,45.1434256853149
86189,Payroux,0,4,0,26,0,1,1,278.0,9.0,1.0,9.0,45.0,30.0
86190,Persac,0,8,0,48,0,0,4,383.0,2.0,1.0,32.0,32.0,60.0
86191,Pindray,0,1,0,17,0,0,1,134.650499770283,0.0,0.0,3.8432723550667,13.0149529364542,34.5086421532907
86192,Plaisance,0,2,0,16,0,0,0,93.0523106997568,0.0,0.0,6.06934311952999,11.1271290524717,20.2311437317666
86193,Pleumartin,1,10,0,89,0,3,1,662.0,16.0,1.0,27.0,61.0,80.0
86194,Poitiers,1,16883,1807,6141,190,339,260,63399.699603964,1188.10897611695,815.037701302888,17052.7390436023,2106.17687742266,9852.13445497118
86195,Port-de-Piles,0,8,0,33,0,0,1,326.924610544129,8.38263869571625,0.0,20.201317538065,20.5476046737624,73.9162600966433
86196,Pouan├ºay,0,6,1,14,0,0,0,144.678041442104,0.0,0.0,11.2708434818352,7.58806648069167,15.798395614139
86197,Pouant,0,4,0,33,0,1,2,267.0,5.0,0.0,13.0,26.0,20.0
86198,Pouille,0,25,1,83,0,1,0,479.0,2.0,1.0,53.0,48.0,95.0
86200,Pressac,0,3,0,28,0,0,4,300.0,4.0,0.0,10.0,39.0,35.0
86201,Prin├ºay,0,6,0,12,0,0,1,122.662047812676,1.94645623576106,0.0,12.8411391885756,11.9208534151005,28.4496289702117
86202,La Puye,0,5,0,39,1,1,3,279.02264391543,1.00784034767811,0.0,13.968618032726,19.1588047933233,55.3094877994671
86203,Queaux,0,5,2,32,0,0,1,307.73929981386,5.15375540583126,1.05251353694984,18.8950497474879,29.7221135403115,46.2642070742691
86204,Quin├ºay,0,59,3,243,0,2,7,1287.0,6.0,6.0,128.0,104.0,325.0
86205,Ranton,0,2,0,15,0,0,0,113.098445595855,1.05699481865285,0.0,8.4559585492228,14.7979274611399,21.139896373057
86206,Raslay,0,5,0,7,0,0,1,82.2,0.0,0.0,4.05925925925926,7.1037037037037,20.2962962962963
86207,La Roche-Posay,0,14,3,138,4,8,15,775.186281556311,6.06838754455436,5.91316698038356,56.643276569182,82.9859227661123,128.94081996326
86209,Roches-Premarie-Andille,0,57,3,226,0,2,3,1264.27278033508,5.12196151200969,6.16183582555857,114.033967620762,97.7298913837687,381.819435869347
86210,Roiffe,0,3,1,32,0,0,1,465.0,8.0,0.0,22.0,30.0,70.0
86211,Romagne,0,12,1,70,0,0,2,484.023558753431,7.70128121293942,3.22301002502282,38.00133513551,49.9600381404874,123.890084617577
86213,Rouille,0,91,2,179,1,4,3,1470.0,22.0,4.0,136.0,96.0,270.0
86214,Saint-Beno├«t,1,593,30,680,21,41,22,4295.43701023643,36.6972767506868,31.1397224523256,675.881244133052,277.606395650107,939.064147983179
86217,Saint-Christophe,0,6,0,23,0,1,1,182.442847746039,4.65286336652389,0.0,21.8844667844434,14.1166306260418,38.8448126092921
86218,Saint-Clair,0,3,0,7,0,0,1,113.142857142857,3.03061224489796,1.01020408163265,10.1020408163265,10.1020408163265,5.05102040816327
86220,Saint-Gaudent,0,5,0,25,0,0,1,179.876050766253,3.99100434285399,0.0,21.8642924537168,22.0392320631015,30.0046297082364
86221,Saint-Genest-d'Ambiere,0,16,0,80,2,2,3,745.890090977384,11.857539388687,0.993100441876217,51.3365917292831,60.9034134789001,164.167327563612
86222,Saint-Georges-les-Baillargeaux,0,115,4,456,2,7,8,2600.0,17.0,4.0,259.0,182.0,560.0
86223,Saint-Germain,0,8,0,42,1,0,3,500.226248105157,5.86300004203677,0.0,35.4011756983504,68.1181138681008,63.7332355100609
86224,Saint-Gervais-les-Trois-Clochers,0,8,1,118,0,5,5,726.0,7.0,0.0,43.0,53.0,105.0
86225,Saint-Jean-de-Sauves,0,19,1,89,0,2,4,776.396535051756,13.0513446417699,2.07425946279495,56.6126853790592,57.8341052497919,129.320777817224
86226,Saint-Julien-l'Ars,0,80,7,291,3,8,3,1764.0,12.0,4.0,166.0,157.0,480.0
86227,Saint-Laon,0,1,0,2,0,0,0,90.0,1.07142857142857,0.0,7.5,10.7142857142857,10.7142857142857
86228,Saint-Laurent-de-Jourdes,0,1,0,12,0,0,0,112.698979591837,2.03061224489796,1.01530612244898,7.10714285714286,8.12244897959184,5.0765306122449
86229,Saint-Leger-de-Montbrillais,0,3,0,21,0,0,1,208.589454561635,9.04949836804031,0.0,14.9462974475416,24.1752372912784,15.1135214223631
86230,Saint-Leomer,0,3,1,15,0,0,1,90.0,0.0,0.0,9.0,13.0,15.0
86231,Saint-Macoux,0,10,1,36,0,0,2,274.141378623651,1.98995220805169,2.00212707416757,14.6319109456901,40.0553159209632,54.3925696463337
86233,Valdivienne,0,41,2,248,0,4,5,1677.64161965961,27.9643964984754,3.99945365503912,116.003569323404,141.963325622344,321.067603451926
86234,Saint-Martin-l'Ars,0,3,0,22,0,0,1,206.298762030146,5.90699251123841,0.0,14.5240767164855,26.0358381351079,59.255345589066
86235,Saint-Maurice-la-Clouere,0,13,0,107,0,4,1,797.755960301525,4.03525724045728,4.02720023407241,49.8923758460059,64.8656843724824,175.718457533366
86236,Saint-Pierre-de-Maille,1,10,2,48,1,1,4,481.64086616203,9.1317987651215,1.01050267729567,35.4190060997612,52.0435291975027,75.5611766839341
86237,Saint-Pierre-d'Exideuil,0,12,1,52,2,2,0,447.407196793584,4.00525339802303,3.01278267431156,24.8990823991331,60.401692773907,80.2469386360624
86239,Sainte-Radegonde,0,1,0,10,0,1,1,98.2325581395349,1.02325581395349,0.0,4.09302325581395,5.11627906976744,0.0
86241,Saint-Remy-sur-Creuse,0,3,1,25,1,0,1,231.175943713129,1.90233065450633,2.56276700923409,10.0709377637531,33.1323620735676,8.29921700480407
86242,Saint-Romain,0,4,0,23,0,1,1,214.0,5.0,1.0,15.0,24.0,15.0
86244,Saint-Sauvant,0,28,2,116,0,2,3,722.159402307479,2.96000137411042,2.86950373729509,60.9110164245301,48.6679839674069,161.243405647202
86245,Senille-Saint-Sauveur,0,25,1,144,1,2,6,992.0,6.0,2.0,84.0,87.0,200.0
86246,Saint-Savin,0,10,1,42,0,4,5,447.496504721114,8.63313315040268,0.932276802225156,24.3362153475599,48.5372232898736,67.1478240928061
86247,Saint-Saviol,0,4,0,23,0,1,2,274.0,4.0,0.0,14.0,30.0,20.0
86248,Saint-Secondin,0,4,0,31,0,1,3,301.823533956429,3.99852060854134,2.017319703478,17.8522294422672,22.1177561672281,50.1432089160824
86249,Saires,0,2,0,7,0,0,1,74.5967741935484,1.00806451612903,0.0,3.0241935483871,12.0967741935484,20.1612903225806
86250,Saix,0,5,0,14,0,0,0,174.572767383141,4.97841053337725,0.0,5.92640213243214,12.0892413235555,10.0483063012252
86252,Sammar├ºolles,0,7,1,44,0,0,0,377.533094866536,0.0,1.0036286819587,29.704201867704,31.4586493731606,75.4449494711113
86253,Sanxay,0,5,0,51,0,0,3,291.294929888419,9.04382734047334,2.01549339498587,18.8804101317147,29.2424161461304,60.164082815011
86254,Saulge,0,16,1,56,0,2,5,574.193710640537,8.90609970779169,1.96641540544222,39.026528308732,59.9098751473949,89.0562198708975
86255,Savigne,0,14,0,93,1,6,8,728.607082393202,6.17125869869031,3.68522763248013,52.9573464127423,76.3468346136679,71.4080704843125
86256,Savigny-Levescault,0,38,2,149,0,1,0,766.303082627749,1.01820504032211,4.0699036938309,64.1445921939617,94.582838111839,208.624147706459
86257,Savigny-sous-Faye,0,9,0,15,0,0,0,232.844451189481,3.03271378369641,1.05794827932883,19.5346987648649,12.1329470218082,38.463789665054
86258,Scorbe-Clairvaux,0,31,1,198,1,1,4,1263.8731254514,17.3384977272059,6.14931332053467,105.739686462159,120.801669670744,255.261266989579
86260,Serigny,0,2,0,16,0,0,3,164.27754742648,2.04019635578866,1.00702551157597,8.18701478903395,11.0643963625361,30.602522456607
86261,Sevres-Anxaumont,0,78,3,240,2,6,2,1350.98834186197,4.07864716762646,7.16072866909165,118.019972023221,128.988985965952,334.961128412358
86262,Sillars,0,7,0,48,0,0,3,354.985963510443,3.89022610337489,0.979010232242143,19.3494050768475,39.7247632046032,68.1503920473678
86263,Smarves,0,84,7,279,5,2,2,1665.13599227291,8.97210521975557,7.88459818295983,157.144426267715,118.156814274135,412.194073542223
86264,Sommieres-du-Clain,0,13,2,47,0,1,2,412.989961591648,7.85642622725519,0.980789263487797,31.1955512992134,31.0155604458332,59.7361714983089
86265,Sossais,0,7,0,29,0,1,0,253.0,2.0,0.0,19.0,18.0,50.0
86266,Surin,0,0,0,9,0,0,2,75.6774193548387,0.0,0.0,5.48387096774194,4.38709677419355,5.48387096774194
86268,Terce,0,17,3,117,0,1,0,695.733684676254,3.03006793782007,2.01238036322416,44.6834225111478,81.4531551202374,156.189710847949
86269,Ternay,0,5,0,18,0,1,1,107.434554973822,0.0,0.0,11.9371727748691,9.94764397905759,4.9738219895288
86270,Thollet,0,2,0,7,0,0,1,73.2208588957055,2.85276073619632,0.0,0.950920245398773,7.60736196319018,14.2638036809816
86271,Thurageau,0,13,0,89,0,1,1,499.203801101746,2.56743711437555,0.0,39.3674235258797,31.5978856318115,93.6048713764267
86272,Thure,0,80,1,244,1,2,2,1711.11964524576,11.8206993407482,3.86348275155652,164.921535027131,193.98379878895,297.009164613731
86273,La Trimouille,0,12,0,54,0,2,4,425.198635892608,5.98424842584252,2.00204318531008,28.110340627892,47.901150965053,35.0490172167355
86274,Les Trois-Moutiers,0,19,1,60,2,1,0,604.641312404128,17.4966711174805,3.08076823150636,52.0602245054071,33.6574894967535,86.4478517016714
86275,Usseau,0,7,1,48,0,0,0,376.469838462102,6.9764150222879,2.93538446752946,31.6481230508237,31.4550020723072,59.2681447405064
86276,Usson-du-Poitou,0,13,3,84,1,3,1,635.876913533107,9.85590679568931,0.975505939451632,33.8337478081281,78.8866669581592,54.1379627456572
86279,Vaux-sur-Vienne,0,15,2,46,0,0,1,317.419958893202,1.97703370333103,0.999512457523807,28.5123959194415,28.3715588879955,59.6557225322631
86280,Velleches,0,5,0,25,0,0,2,206.391810284543,2.03050772010444,0.0,17.8793444252865,18.5677107489197,20.3874211762678
86281,Saint-Martin-la-Pallu,0,115,3,544,1,6,9,3467.0,21.0,12.0,301.0,239.0,760.0
86284,Vernon,0,18,2,63,0,0,2,448.120990480519,0.0,0.947241589896856,37.9781606558936,30.3224305594252,120.426591240361
86285,Verrieres,0,21,3,97,0,5,3,561.0,2.0,0.0,45.0,34.0,115.0
86286,Verrue,0,5,1,23,0,0,2,229.478326768695,2.88405784404239,1.01594128473652,13.680902632259,19.0911395875189,24.4221909352866
86287,Vezieres,0,8,1,20,0,0,0,222.990301059048,4.00224265803219,2.00004726911884,21.9801324126574,23.027385285658,25.0059525178346
86288,Vicq-sur-Gartempe,0,7,1,49,0,0,3,324.234598681753,2.85631029409975,0.0,19.5548152624674,34.6179413681513,51.796173063304
86289,Le Vigeant,0,21,24,29,1,4,3,379.601192329366,2.76526555237303,0.921755184124344,56.0991028416338,42.7681084573983,33.9928698864821
86290,La Villedieu-du-Clain,0,45,2,126,1,2,2,949.0,8.0,2.0,98.0,72.0,160.0
86291,Villemort,0,3,0,3,0,0,2,67.3398058252427,0.0,0.0,2.97087378640777,8.9126213592233,9.90291262135922
86292,Villiers,0,24,0,96,0,3,2,609.0,1.0,2.0,58.0,32.0,135.0
86293,Vivonne,0,91,6,349,7,22,12,2923.45064395969,28.0938885842389,10.0386147836247,171.548685613834,186.605568198184,401.482345641585
86294,Vouille,0,79,1,341,3,9,8,2153.0,12.0,5.0,213.0,163.0,530.0
86295,Vouleme,0,3,0,27,0,0,1,206.047327989568,0.0,0.0,7.01791816452301,23.9686898209115,30.0149645939648
86296,Voulon,0,7,0,56,0,0,0,298.944432129958,1.12900963160573,1.00006059848423,24.1645236324726,16.6677344146917,58.1442250802624
86297,Vouneuil-sous-Biard,0,193,22,654,7,7,5,3742.5621765016,19.153624692886,12.196684278667,352.886645526277,311.836578565248,942.587058319714
86298,Vouneuil-sur-Vienne,0,47,5,169,2,2,3,1289.13879478668,17.6450935351861,4.99512664330666,121.4254726916,74.7820743557355,231.368329210352
86299,Vouzailles,0,12,3,52,0,0,1,354.138792922571,3.01690596902338,0.0,26.3429902880758,18.2526968921633,64.4151245178197
86300,Yversay,0,6,0,78,0,0,0,392.669883359739,3.09396496435017,3.03745786804804,24.8291959852278,31.8981916582014,98.3079145565775
87001,Aixe-sur-Vienne,1,149,14,554,9,13,8,3303.52906084211,41.9413190152389,13.0042258684576,316.01796854299,276.184581492598,745.823733177951
87002,Ambazac,0,129,7,489,5,12,11,3234.0,38.0,15.0,311.0,245.0,670.0
87003,Arnac-la-Poste,0,7,1,53,0,2,4,532.162197925288,7.62275688616237,0.0,37.6671670119605,81.4411866157979,53.4415936873807
87004,Augne,0,1,0,11,0,0,1,63.4354838709677,0.0,0.919354838709677,2.75806451612903,11.9516129032258,22.9838709677419
87005,Aureil,0,12,2,113,0,1,1,634.199095784843,0.0,4.02760391219327,44.4797163560673,44.6752004078217,199.541031200922
87006,Azat-le-Ris,0,1,0,17,0,0,2,119.0,4.0,0.0,6.0,20.0,0.0
87007,Balledent,0,4,1,12,0,0,0,106.0,1.0,0.0,7.0,11.0,5.0
87008,La Bazeuge,0,4,0,7,0,0,1,86.6857142857143,0.0,0.0,5.28571428571429,6.34285714285714,10.5714285714286
87009,Beaumont-du-Lac,0,1,0,6,0,1,3,77.8951048951049,3.94405594405594,0.0,3.94405594405594,7.88811188811189,14.7902097902098
87011,Bellac,1,47,2,215,9,17,5,1902.91020606805,45.0878375823981,0.996848242201338,129.709672533506,238.921475118219,207.677786347278
87012,Berneuil,0,1,0,30,0,0,1,246.399876104857,6.18768599137113,0.0,8.21518932654019,23.2002295478704,20.460975365842
87013,Bersac-sur-Rivalier,0,10,1,41,0,0,2,392.841396413113,5.20728788868763,3.18653828007065,34.4377586376974,38.7735038577153,64.5150654928896
87014,Bessines-sur-Gartempe,0,41,5,217,4,9,8,1598.0,17.0,6.0,102.0,149.0,340.0
87015,Beynac,0,21,1,95,0,1,1,432.022137744748,1.05349934520343,6.22428455572394,34.2408950707377,39.0578647908598,108.395089838443
87016,Les Billanges,0,1,0,17,0,0,0,169.266317078489,2.87331088852327,1.9297491358823,11.2861163256754,17.606537525225,33.9580103254524
87017,Blanzac,0,2,1,36,1,5,1,283.826933611358,2.02362801013117,2.02022441907515,19.2397937148223,29.2440406448276,60.6239077374198
87018,Blond,0,13,1,39,0,2,0,426.016587247391,4.9394632075964,4.9148059852204,32.6264298584082,40.0853870129055,49.9064298022375
87019,Boisseuil,0,97,5,349,1,19,4,1865.0,8.0,5.0,188.0,166.0,475.0
87020,Bonnac-la-Cote,0,45,3,160,0,3,2,1079.10535483315,6.12784784803222,5.1258666328171,93.1452843486631,98.6527872289484,246.196313042655
87021,Bosmie-l'Aiguille,0,76,5,304,1,1,5,1634.98533509871,13.9173735957858,4.91166385147068,127.621762963977,169.018093264321,389.326551101967
87022,Breuilaufa,0,5,1,9,0,0,0,84.825,0.0,0.975,10.725,2.925,14.625
87023,Le Buis,0,1,0,15,0,0,1,116.0,0.0,1.0,7.0,12.0,25.0
87024,Bujaleuf,0,5,0,46,0,2,6,402.171135336634,10.4737217836551,0.951758860148245,14.3242280218446,46.6188700817382,38.2746122875057
87025,Burgnac,0,26,1,94,0,2,1,545.045793153147,3.04980778549836,0.0,44.7880892792452,45.5490011675735,125.963395810784
87027,Bussiere-Galant,0,11,1,77,0,4,5,675.198105609051,10.0715820080704,2.0140721672578,34.6746613059183,95.3085866201167,99.0044778349065
87028,Val-d'Oire-et-Gartempe,0,5,1,94,0,4,1,861.658482779362,15.5433672701102,2.97298133356226,43.7727635411242,139.606045184608,58.578479763152
87029,Les Cars,0,6,2,57,2,2,1,313.792549244683,4.88561666192812,0.973959071776516,15.613980761917,26.753004541523,59.1261396096872
87030,Chaillac-sur-Vienne,0,12,4,110,0,1,1,811.659511033687,9.20290705282754,3.06764540623285,50.7776068610093,93.7231288135007,186.386105740888
